sampid,fromWhen,gender,yob,b153,b153z,b154,b156,b156z,b157,b158,b159,b160,b308,b162,b163,b166,b169,b184,b220,b221,b222,b223,b224,b225,b228,b241,b242,b243,b244,b245,b276,b277
8712,2010.0,2.0,1982.0,478.0,7.0,1.0,6151.0,6.0,817.0,1.0,1.0,1.0,,,1.0,,2.0,,10.0,0.0,2.0,0.0,5.0,0.5,3.0,2.0,2.0,3.0,2.0,4.0,2.0,
8715,2007.0,2.0,1983.0,851.0,16.0,1.0,2130.0,2.0,101.0,1.0,2.0,2.0,,,8.0,,1.0,1.0,40.0,0.0,5.0,0.0,2.0,150.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,
8716,2016.0,2.0,1991.0,411.0,6.0,3.0,1402.0,1.0,124.0,1.0,3.0,9.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,250.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,
8718,2014.0,1.0,1986.0,471.0,7.0,1.0,272.0,0.0,810.0,1.0,1.0,1.0,,,,,,,48.0,0.0,6.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,
8719,2017.0,2.0,1987.0,529.0,8.0,1.0,281.0,0.0,115.0,1.0,3.0,3.0,,,,,1.0,,40.0,3.0,5.0,0.0,1.0,2800.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,
8720,2014.0,2.0,1990.0,141.0,3.0,2.0,4152.0,4.0,101.0,1.0,6.0,6.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,150.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,
8721,2008.0,1.0,1982.0,463.0,7.0,3.0,6124.0,6.0,805.0,1.0,2.0,2.0,,,7.0,,1.0,,40.0,5.0,5.0,1.0,2.0,200.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0,
8722,2008.0,1.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,2009.0,1.0,1981.0,842.0,15.0,3.0,2312.0,2.0,815.0,5.0,9090908.0,9090908.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,230.0,4.0,3.0,4.0,3.0,4.0,3.0,2.0,
8724,2009.0,2.0,1983.0,857.0,16.0,3.0,292.0,0.0,104.0,1.0,6.0,6.0,,,,,1.0,,40.0,3.0,5.0,1.0,1.0,2300.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
8726,2014.0,2.0,1989.0,853.0,16.0,1.0,2312.0,2.0,503.0,4.0,1.0,1.0,,,3.0,,1.0,,40.0,0.0,5.0,0.0,2.0,190.0,4.0,3.0,5.0,3.0,5.0,5.0,2.0,
8727,2016.0,2.0,1992.0,262.0,3.0,2.0,8352.0,8.0,504.0,1.0,7.0,7.0,,,,,1.0,,40.0,0.0,5.0,0.0,2.0,170.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,
8729,2009.0,1.0,1984.0,759.0,14.0,1.0,283.0,0.0,124.0,1.0,1.0,1.0,,,,,1.0,,54.0,0.0,6.0,0.0,2.0,170.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,
8730,2014.0,1.0,1988.0,492.0,8.0,1.0,6213.0,6.0,207.0,3.0,9.0,9.0,,,,,1.0,,60.0,0.0,6.0,0.0,1.0,4000.0,4.0,3.0,4.0,3.0,3.0,4.0,1.0,2.0
8732,2012.0,1.0,1988.0,841.0,15.0,1.0,295.0,0.0,1004.0,5.0,5.0,5.0,,,3.0,,1.0,,40.0,0.0,5.0,0.0,2.0,85.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,
8737,2007.0,1.0,1978.0,451.0,7.0,1.0,6123.0,6.0,804.0,1.0,1.0,1.0,,,,,,4.0,70.0,7.0,7.0,0.0,2.0,400.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,
8739,2014.0,1.0,1989.0,422.0,6.0,1.0,1582.0,1.0,603.0,4.0,2.0,2.0,,,,,1.0,,60.0,0.0,5.0,0.0,2.0,150.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,
8741,2015.0,1.0,1991.0,751.0,14.0,1.0,299.0,0.0,120.0,1.0,2.0,2.0,,,4.0,,1.0,,45.0,10.0,5.0,0.0,2.0,200.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,
8744,2010.0,1.0,1985.0,651.0,11.0,3.0,2149.0,2.0,1316.0,1.0,3.0,9.0,,,,,1.0,,45.0,0.0,5.0,0.0,2.0,110.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,
8747,2009.0,1.0,1980.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,2009.0,2.0,1987.0,411.0,6.0,1.0,272.0,0.0,705.0,1.0,2.0,2.0,,,,,1.0,,44.0,0.0,6.0,0.0,2.0,130.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,
8749,2014.0,2.0,1991.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,2008.0,2.0,1986.0,476.0,7.0,1.0,6151.0,6.0,605.0,1.0,4.0,4.0,,,,,1.0,,48.0,0.0,6.0,0.0,2.0,110.0,4.0,3.0,4.0,3.0,3.0,4.0,2.0,
